,likes,replies,retweets,text,timestamp,user
312,2,0,1,Ba #ZedTwitter  ubututu bwaku facebook awe naimwe  kuchefyako Taffy mupondo #DateMyFamilyZambia https://twitter.com/EmkwayiVerynice/status/959587271480676353 …,2018-02-03 0:47:27,MufasaShulizee
313,0,0,0,Asian guy should get a perm. BOOM #DateMyFamilyZambia,2018-02-03 0:31:50,stevencharles67
314,1,1,0,Why where they standing with wild cat drinks  #DateMyFamilyZambia,2018-01-18 23:19:19,Kazama101
315,0,0,0,Stephanies face didn't match her hands though #DateMyFamilyZambia,2018-01-18 23:11:10,Kazama101
316,0,0,0,This guy was barefoot on TV #DateMyFamilyZambia why??,2018-01-18 23:01:54,Kazama101
317,1,0,0,What's with people on #DateMyFamilyZambia and rice brah .... The super market is huge pick something else ,2018-01-18 22:59:08,Kazama101
318,0,0,0,Ati a coleslaw and a salad lol ... #DateMyFamilyZambia,2018-01-18 22:53:48,Kazama101
319,3,1,0,"""Bena benshyafye motoka, naku Chipata kuti bafika."" You can never win in my country! 
#DateMyFamilyZambia",2018-01-18 22:22:33,Mubanga_Junior
320,2,2,0,"
#DateMyFamilyZambia",2018-01-18 22:10:21,scouse_me
321,4,0,0,"#DateMyFamilyZambia
So the third candidate (shumba) was said to be light skin by her friend (Stephanie)......but the truth is the difference between her and midnight is 11:59pm",2018-01-18 21:51:23,NdalametaMwila
322,4,1,2,#DateMyFamilyZambia .this is social media dnt believe  the hype. Its all entertainment. Watch out for this one.... Gloves off since its now bougie pic.twitter.com/xSIlWUKqXZ,2018-01-18 21:45:47,pistol_el
323,1,0,0,"I also want to sign up now start telling people I fly planes for fun.. and also eat the free food yapa lestland, nachi wine i make it a mixer for my bols. 
#DateMyFamilyZambia",2018-01-18 21:41:13,XangaMataka
324,13,5,4,"So, todays episode also had another twist.. how?
 #DateMyFamilyZambia
@DarealysTawanda come see kunopic.twitter.com/WJFodijdXj",2018-01-18 21:13:06,Rossalita_ross
325,0,0,0,I'm surprised he didn't Drive himself to the date lol #DateMyFamilyZambia,2018-01-18 21:05:12,ChimBreezy
326,0,0,0,#DateMyFamilyZambia am sorry but its true https://twitter.com/Njilikwa1/status/954096561012854784 …,2018-01-18 21:03:31,Njilikwa1
327,0,1,0,#DateMyFamilyZambia may not even have a season 2 like this ,2018-01-18 20:58:52,mwapeimok
328,0,1,0,#DateMyfamilyZambia is slowing fading away it's too late for the show,2018-01-18 20:56:52,Njilikwa1
329,0,0,0,#datemyfamilyzambia is a scam,2018-01-18 20:55:49,njobvuyvonne
330,1,0,0,Lmao lad on #DateMyFamilyZambia had to be shown pulling up so ohns know ,2018-01-18 20:52:35,jxshvx
331,0,0,0,#DateMyFamilyZambia bundist pic.twitter.com/qtjXbGTMWX,2018-01-18 20:46:57,24hourkay
332,0,0,0,#DateMyFamilyZambia  <<<<<<< #DateMyFamilySouthAfrica,2018-01-18 20:34:09,Belle_Cassandra
333,24,3,6,I think #DateMyFamilyZambia we need to leave this one for the South Africans,2018-01-18 20:33:02,Belle_Cassandra
334,4,2,0,I swear I watch #DateMyFamilyZambia on twirra ,2018-01-18 20:30:14,Kapesakay
335,0,0,0,#DateMyFamilyZambia sooner or later the people will stop watching the show,2018-01-18 20:29:00,Njilikwa1
336,1,0,0,You and justin same whatsapp group #DateMyFamilyZambia  https://twitter.com/ngwete_/status/954087437319442432 …,2018-01-18 20:27:35,Peter_Kays
337,4,0,1,"#DateMyFamilyZambia precious from UNZArrrr is actually dating  
We just wanna see your houses, heck just turn it into Come Dine With Me Zambia if that's the case pic.twitter.com/48dGN2ZryP",2018-01-18 20:22:29,mwapeimok
338,0,1,0,I also heard bundist  #DateMyFamilyZambia,2018-01-18 20:21:37,bbuku_mooya
339,0,0,0,Is anyone actually single on date my family Zambia  I’m getting tired of finding out they are all paid #DateMyFamilyZambia,2018-01-18 20:20:29,itsBiggDaddy131
340,1,0,0,“A guy that smells good” #DateMyFamilyZambia,2018-01-18 20:19:05,KasimiKia
341,10,0,2,#DateMyFamilyZambia pic.twitter.com/aHXb7ONqcr,2018-01-18 20:16:59,U_G_The_Cool_G
342,7,2,2,"So, Precious from tonight's #DateMyFamilyZambia apparently has a boyfriend? 

Good thing we're just watching for jokes.",2018-01-18 20:15:51,missbwalya
343,2,0,0,#datemyfamilyzambia man.. Could literally feel my IQ dropping with that last date convo the guy had with shumbas friend. WHAAAT!,2018-01-18 20:04:38,TheOnlyMilah
344,0,0,0,This show though lol ninshi every week is going to be wild...#DateMyFamilyZambia,2018-01-18 19:52:51,Choolwe_S
345,0,0,0,Lol I swear #DateMyFamilyZambia is the best show ever. Were do they find these people?,2018-01-18 19:47:44,mr_siame
346,0,0,1,#DateMyFamilyZambia pic.twitter.com/FECgdAJFXn,2018-01-18 19:46:17,Justin_swish
347,1,0,0,"Zambian girls eish, first it was driving manje that the guy can drive ni 'I like a guy with a beard' #DateMyFamilyZambia",2018-01-18 19:42:50,Sipho_S_Lungu
348,0,0,0,Maybe #DateMyFamilyZambia doesn’t have enough single people signing up ,2018-01-18 19:41:18,Phroetiq
349,0,0,0,#DateMyFamilyZambia you were played again. Yoh!! pic.twitter.com/RCZxUQ6VcW,2018-01-18 19:39:11,Justin_swish
350,1,0,0,"Zambian girls, mwalitema Money #DateMyFamilyZambia",2018-01-18 19:34:57,Suwiizzy
351,1,1,0,Another one !!! *djkhaledvoice* Yabuuuuuuuurrrrrrr #Datemyfamilyzambia https://twitter.com/abbyTeyTey/status/954072239921680385 …,2018-01-18 19:33:29,bukali
352,6,2,6,There we go again #DateMyFamilyZambia now everyone thinks we're all scammers..... pic.twitter.com/3nDZAch2po,2018-01-18 19:30:53,Ms_Nammy
353,18,3,9,"Well
#datemyfamilyzambia pic.twitter.com/Zv9qt9pyMh",2018-01-18 19:25:22,abbyTeyTey
354,2,0,0,This guys an idiot. Did he just show them his chest to prove he's not dark? #DateMyFamilyZambia,2018-01-18 19:25:15,mr_siame
355,2,0,0,Have you noticed the Trade Kings product placement in #DateMyFamilyZambia ? Their not very subtle about it.,2018-01-18 19:21:18,mr_siame
356,0,0,0,"Ati Zambians don't know how to date... lol!
There's a way?

#DateMyFamilyZambia",2018-01-18 19:20:10,fmdien
357,1,0,0,"Awe ni mummys boy for sure. 

They don't  allow him to move out. Nah fam you 28

#DateMyFamilyZambia",2018-01-18 19:20:04,Ideal_Vee
358,0,0,0,#DateMyFamilyZambia but Shumba  *goes to search on facebook*,2018-01-18 19:18:40,mwapeimok
359,1,0,0,"Allow me to register my disappointment over the show #DateMyFamilyZambia
I think Zambezi Magic has completely... https://fb.me/7k6bpIMWN ",2018-01-18 19:16:12,ZedGossip
360,14,1,1,"Justin is a lier &that's why his ""beards"" have taken 7 years to ferment. 
#DateMyFamilyZambia",2018-01-18 19:13:33,MbNiza
361,0,0,0,Nice move #TradeKings... you're all over #DateMyFamilyZambia,2018-01-18 19:13:05,fmdien
362,0,1,0,"Lol shemo you didn't see the AppyApple?? And ya even Sundance,wild cat!! Homie spoiled for choice #DateMyFamilyZambia",2018-01-18 19:12:26,McD_101
363,4,0,0,These tweets about date my family though.. Can Twitter please introduce a reaction option #DateMyFamilyZambia,2018-01-18 19:12:18,Shemrock01
364,1,0,0,Shumbas friend uhhhhbhmmmm #DateMyFamilyZambia,2018-01-18 19:12:18,Marian_Mutale
365,3,0,1,Maybe Justin was trying to grab the attention of Ulendo Taxi service.  #DateMyFamilyZambia,2018-01-18 19:11:18,Stone_XL
366,2,0,0,Last episode of #DateMyFamilyZambia I'll ever watch *smh* let me read a book rather pic.twitter.com/kdnXGTVs72,2018-01-18 19:11:08,_Masho
367,0,0,0,Oh yes that too ah they have a good marketing team..capitalize on being sponsors #DateMyFamilyZambia,2018-01-18 19:11:01,McD_101
368,7,1,0,"Life in front of the camera is hard guys...  ati  would you mind if she follows a different religion from you?  Like a bundist???? 
#DateMyFamilyZambia",2018-01-18 19:10:28,Abbyboo434
369,5,0,1,Oh and the new race COWcasions  #DateMyFamilyZambia,2018-01-18 19:09:44,Cirque_du_solei
370,4,2,0,Ati we are preparing a salad and coleslaw  What happened did coleslaw leave the family of salads?  #Datemyfamilyzambia,2018-01-18 19:08:33,bukali
371,0,1,0,That Shumba life 1460 days(4yrs) door was Wide open how can we firmly shut in 4days ma'am? Noah's Ark??  #DateMyFamilyZambia,2018-01-18 19:07:47,Cirque_du_solei
372,1,0,0,Had to make it known that he has a car.. #DateMyFamilyZambia ,2018-01-18 19:07:36,McD_101
373,1,0,0,What do you like to do in your free time? I drive! #DateMyFamilyZambia,2018-01-18 19:05:53,King_Chelz
374,0,0,0, comments kill me all the time. #DateMyFamilyZambia,2018-02-11 21:12:46,conniesalimata
375,1,0,0,Haha ati rugby body.... Was expecting broader shoulders. manje ka pot belly  #DateMyFamilyZambia,2018-02-11 21:07:41,MelissaShevon
376,0,0,0,@Nano_DJ1 our turn  #DateMyFamilyZambia,2018-02-11 20:54:53,mercykanes
377,0,0,0,#DateMyFamilyZambia chichi ni guy,2018-02-11 20:40:44,shimabs100
378,0,0,0,I'd soooooo have done this show if i was single #DateMyFamilyZambia,2018-02-11 20:31:03,Nalukui_peach87
379,0,0,0,Chichi s jst my type bt i thnk she nagz too much like my ex #Datemyfamilyzambia,2018-02-11 20:27:16,bufwayoTucker
380,0,0,0,I want to see Chichi in person.Too much awesomeness loaded in one person#DateMyFamilyZambia,2018-02-11 20:23:09,mcm4eva
381,1,0,0,She's so beautiful this Chichi! #DateMyFamilyZambia,2018-02-11 20:21:28,Nalukui_peach87
382,0,0,1,Any "chichi" pic ..I missed the show #datemyfamilyzambia,2018-02-11 20:20:15,chisongo_ernest
383,3,0,0,Whats Chichi's Twitter/instagram handle?? #DateMyFamilyZambia,2018-02-11 20:20:13,FrazerXongz
384,3,0,0,"Pictures of ChiChi should be used In Universities world over when teaching how not to be shallow. 

#DateMyFamilyZambia",2018-02-11 20:17:32,Mulaisho360
385,1,0,0,"From today when you find a lady like chichi you will praise her her each after 4hrs to the World #DateMyFamilyZambia
 
For me this Valentine's it will be lit if only @MizzBombshell 
patience is a virtue, three days to go",2018-02-11 20:06:12,zed_blower
386,12,1,2,"I will officially be doing The Chichi stunt on guys, walk out during the date, remove my makeup, put on my chitenge and then proudly walk back and show off my mukule! #DateMyFamilyZambia",2018-02-11 19:53:25,Annhkay
387,3,0,0,God is fair. How can Nano want a model type chick #DateMyFamilyZambia,2018-02-11 19:52:41,malambosakala
388,12,2,2,Zambia ili nama gelo maaaa!!! Its just to be patient when choosing !! #datemyfamilyzambia,2018-02-11 19:50:44,Peter_Kays
389,4,0,0,"If things don't work out the coach, Chichi should come back, she's been so much fun! #DateMyFamilyZambia",2018-02-11 19:46:54,Annhkay
390,5,0,0,She picked the first guy? I am laughing. The squad won #DateMyFamilyZambia,2018-02-11 19:45:01,Annhkay
391,0,1,0,Bro   she was so amazing gee #DateMyFamilyZambia ,2018-02-11 19:44:44,mofyakabemba
392,0,0,0,#DateMyFamilyZambia I want a girl like Chichi....  Amen,2018-02-11 19:43:39,Mwando_muyunda
393,0,0,0,#DateMyFamilyZambia to be honest I loved her natural look ,2018-02-11 19:42:33,Mwando_muyunda
394,1,0,0,After seeing how chichi has behaved I now believe kuti bangeli baliko even on twitter #datemyfamilyzambia..,2018-02-11 19:42:00,zed_blower
395,2,1,0,"Have I caught feelings for ChiChi , yes absolutely yes, @mofyakabemba #datemyfamilyzambia",2018-02-11 19:41:52,Godola_
396,1,0,0,This is what guys expect  a Chi Chi lady on Valentine's Day I smile it. #datemyfamilyzambia,2018-02-11 19:39:45,zed_blower
397,0,0,0,guuuuys Chichi is just the best #DateMyFamilyZambia,2018-02-11 19:34:44,joannaakuzike
398,0,1,0,Lol #DateMyFamilyZambia,2018-02-11 19:34:09,TheKidCid
399,9,0,2,#photography #SAfollow4follow #DateMyFamilyZambia #fever #naturepic.twitter.com/hnUsFs8vNl,2018-02-11 19:33:42,Diamos_M
400,1,1,0,ICYMI Chichis booty #DateMyFamilyZambia https://twitter.com/HardyLMS/status/962761760309694466 …,2018-02-11 19:33:35,mz_obika
401,0,0,0,the el squado thing is goals. Their friendship looks funny af I respect that #DateMyFamilyZambia,2018-02-11 19:31:35,CeeDotz
402,20,2,1,Someone out there will have a CHICHiI kind of girl and still manages to cheat  #DateMyFamilyZambia,2018-02-11 19:29:31,Peter_Kays
403,1,1,0,Just been told #DateMyFamilyZambia only recruits 'slay queens' .Now am wondering who a slay queen is,2018-02-11 19:27:47,hitman2084
404,9,0,0,"Chichi!!!!
Guys this girl is the real deal
#DateMyFamilyZambia",2018-02-11 19:23:14,Abbyboo432
405,3,0,0,"It can't!!! How? WHY? Ummmm chizungu on point, naka ghetto ghetto. Maaaaa thats some jackpot mulungu ama panga. I could even smell her cologne from here! 
#DateMyFamilyZambia https://twitter.com/Peter_Kays/status/962767407021543425 …",2018-02-11 19:22:13,TheLitunga
406,7,0,1,Chichi has made zed guys #datemyfamilyzambia,2018-02-11 19:21:39,zed_blower
407,0,0,0,Ati “boi peter Having a girl like chichi can you even cheat? “ #DateMyFamilyZambia,2018-02-11 19:20:37,Peter_Kays
408,0,1,0,#DateMyFamilyZambia is on Sunday now?,2018-02-11 19:20:29,chris_mubuyaeta
409,2,0,1,"-->Like and Retweet This
-->Follow all that Like and Retweet this
-->Follow back all that follow you
 #Zedtwitter #ZedFollow #DateMyFamilyZambia #MeetZambia
#ZambeziMagic #GainNabaConductor",2018-02-11 19:18:29,Naba_Conductor
410,3,0,0,"Okay she killed it maaaaa!!! #DateMyFamilyZambia  
Can you even cheat on such?? https://twitter.com/thelitunga/status/962765618268254208 …",2018-02-11 19:16:51,Peter_Kays
411,2,0,0,#DateMyFamilyZambia was too   ati what was your first impression of me mans was like DAYYYYYYUMM ,2018-02-11 19:16:12,Killa_SoGood
412,1,0,0,Finally get to watch #DateMyFamilyZambia with @MissDivaNumber1 so she can understand my obsession. Unfortunately am watching Episode 1 Season 1 for the hundredth time coz thats all I can find on you tube. Ba @zambezimagictv tulolekeshenipo naifwe that can't watch on our tvs,2018-02-11 19:14:10,hitman2084
413,3,0,1,#datemyfamilyzambia highlight pic.twitter.com/q27wDTuKoI,2018-02-11 19:13:13,chingyworld
414,15,2,3,"This season of #DateMyFamilyZambia has been a launching platform for many. 

I mean, what better way to gain traction and put your name out there than taking off your makeup/wig on national television under the guise of proving you're not bougie?",2018-02-11 19:11:33,Seqsi
415,1,0,0,#DateMyFamilyZambia  chichi ,2018-02-11 19:11:01,matepeta
416,0,0,0,"Chichi can get it  with and without the weave 
#DateMyFamilyZambia",2018-02-11 19:10:52,Yeh_its_Choolwe
417,1,1,0,"brights family were just jealous of him mweh
#DateMyFamilyZambia",2018-02-11 19:09:28,MissMpundu
418,3,0,0,Me after watching #DateMyFamilyZambia  season finale lool. pic.twitter.com/h9oKtoM5do,2018-02-11 19:08:40,State_counsel
419,0,0,0,And that wraps up Season 1 of #DateMyFamilyZambia,2018-02-11 19:08:06,mz_obika
420,0,0,0,"Nimu jafupi 
Chichi
#DateMyFamilyZambia",2018-02-11 19:07:06,Nataizya_Ali
421,9,0,1,By far the best episode of #DateMyFamilyZambia.,2018-02-11 19:06:58,ClareCoxe
422,2,0,0,After watching that episode of #DateMyFamilyZambia i believe miracles still happens lol,2018-02-11 19:06:46,Peter_Kays
423,30,0,13,Chi Chi for president #datemyfamilyzambia pic.twitter.com/5nMIvXzGTm,2018-02-11 19:06:12,deby_kh
424,5,0,1,Chichi is cool Guys!!! Stunt and a half  #DateMyFamilyZambia,2018-02-11 19:05:18,mofyakabemba
425,1,0,0,That chichi girl is fine...#DateMyFamilyZambia,2018-02-11 19:05:16,Nchimunyamutale
426,0,0,0,I was like Damn!  #DateMyFamilyZambia,2018-02-11 19:05:03,mofyakabemba
427,0,0,0,"""Wow wow it's happening ""
#DateMyFamilyZambia",2018-02-11 19:05:00,mofyakabemba
428,1,0,0,"CHICHI
#DateMyFamilyZambia",2018-02-11 19:04:48,mumba_asf
429,7,1,0,A @ManUtd loss remedied by #DateMyFamilyZambia ,2018-02-11 19:04:21,mwambakaenga
430,2,0,0,Ma script writers mwayesako yeve iyi episode #DateMyFamilyZambia,2018-02-11 19:04:18,Khal_Salohcin
431,4,0,1,"Though married, I'll be one of the contestants on #DateMyFamilyZambia next season. After all its just for show.",2018-02-11 19:04:09,Chaingaz
432,0,0,0,"Iye
LOL,yaba
""@United_Boy07: The other must be in tears, losing to that guys #DateMyFamilyZambia""",2018-02-11 19:04:04,BessyAdnab
433,5,0,2,"Talk about saving the best for last. 
#DateMyFamilyZambia",2018-02-11 19:03:59,Mubanga_Junior
434,1,0,0,He's a man but you call him a boy. We have no respect for people who do manual labour and domestic work. #DateMyFamilyZambia https://twitter.com/Switbabydee/status/956589307745198080 …,2018-01-27 20:31:46,BadAfricana
435,3,0,0,"Sometimes life is like a sponge [chisaka chosambila] after others ba-gwezhela kumatako ul come and gwezha your face with it.. smh so unfair.. out of 4 laka hunnies unga onepo landscape sure?
#Datemyfamilyzambia pic.twitter.com/7uHdFTeYAQ",2018-01-27 18:43:37,XangaMataka
436,1,0,0,"https://youtu.be/fcVyIwLYNhs 
#SaturdayMorning #SaveTheCrew #PoliticalInsects #HolocaustRemembranceDay #ToleranceMeans #DateMyFamilyZambia #TwitterBestFandom #niceminicon #Kabul #OWL2018 #WCKD #OtherNationalChampionships #Pacers #ExvangelicalCatchphrases #SatanToldMe #Saturday #mgtow",2018-01-27 16:02:38,AlexxGenesis
437,1,0,2,"Scandal hits M-Net's #DateMyFamilyZambia spin-off on the @zambezimagictv (@DStv 160) channel as multiple participants are exposed as frauds; @DStvZambia admits proper pre-checks were never done and says it will now ensure 'a stricter vetting process':
http://bit.ly/2nfqlMV pic.twitter.com/ebvEzAHJYC",2018-01-27 11:30:01,TVwithThinus
438,0,0,0,"After having shot #DateMyFamilyZambia s01 and #OurPerfectWeddingZambia s02, nothing comes as a surprise to me anymore. #LessonsLearnt",2018-01-27 0:00:40,TheOth3rGuy
439,3,0,0,#takemeout should replace #datemyfamilyzambia,2018-01-26 18:24:44,phirithabo101
440,2,0,1,Where you went for your date for #DateMyFamilyZambia,2018-01-26 17:24:52,DarealysTawanda
441,0,0,0,"These people going for feasts on date my family in this cholera period Eish... You strong neh... 
#DateMyFamilyZambia",2018-01-26 14:47:30,rayobarz
442,0,0,0,#DateMyFamilyZambia is definetely a Scam Fam. Fellas When U Are Single & 40 Ni Game Over. Niyokosa Candle Eyyy Lol,2018-01-26 14:36:24,maimbo_kush
443,0,0,0,Whoever uploads the  #DateMyFamilyZambia episodes needs to get busy. How long is yalls holiday. You literally have one job. #FOMO ,2018-01-26 13:33:30,Skip_toMyLu
444,0,0,0,#DateMyFamilyZambia...  funniest tweet...,2018-01-26 13:07:16,Mumycho
445,1,0,1,"ICYMI Check out the images from last night's episode of #DMFZambia with our bachelor Bwalya Mumba.
Click on the image to check out the full gallery.
#ZambeziMagic
#DateMyFamilyZambia https://cards.twitter.com/cards/18ce53zjjs9/59u3c …",2018-01-26 13:04:56,zambezimagictv
446,1,0,0,"Eating Pizza with a fork and knife? 

Yashani? 
DStv channel 160

#DateMyFamilyZambia ",2018-01-26 11:49:44,georgemumbi
447,0,0,0, I'm convinced I have no good friends none of you could text me to tell me how litty this episode of #DateMyFamilyZambia was last night,2018-01-26 11:31:32,MbNiza
448,0,0,0,"https://www.youtube.com/watch?v=vyfAk915-7c …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-26 10:59:27,Cinema_Cafe2018
449,1,0,0,"Am Signing up for #DateMyFamilyZambia elo ninvere ati am someones boyfriend basopo.Anyway Just to make sure,if you are my Girlfriend before I sign....landila chalimo
#SipsAcid",2018-01-26 10:24:42,Psalmist115
450,1,0,0,"Have you ever been in a situation where you tell your friends to hold you back while rushing out on someone so that you are not hammered...

Please njikata boi epo nshilapanga imilandu 
#Zedtwitter #DateMyFamilyZambia #Zambia",2018-01-26 9:40:18,Braydoc
451,0,0,0,"https://www.youtube.com/watch?v=9Lt2WVIKFps …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-26 8:56:02,Cinema_Cafe2018
452,0,0,0,"She was struggling to eat that pizza with a fork and knife, she really should have just dug in with her hands #DateMyFamilyZambia",2018-01-26 8:55:15,mwixymwich
453,1,0,1,"If you start dating at 20 years old and date 2 new people a year, your chances of marrying the best possible person at 30 are 1 in 40.
#DateMyFamilyZambia #DateMyFamily #twimbos",2018-01-26 8:30:38,sekeanimate
454,2,1,1,Chungu  #DateMyFamilyZambia,2018-01-26 8:06:11,_buddahfly
455,0,0,1,Brenda is gawwwjjjuuussss #DateMyFamilyZambia,2018-01-26 8:02:33,_buddahfly
456,1,0,0,"Bwalya is a joker, no wonder he's single at 40 . 

Girl: Why are you not married?
Bwalya: I don't know! That is something we need to ask God when we get there?
Me: Give this man a shot of whisky.

#DateMyFamilyZambia",2018-01-26 7:56:12,JosephKaumba
457,0,0,0,"https://www.youtube.com/watch?v=0k-trHsTkjU …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-26 7:55:35,Cinema_Cafe2018
458,57,6,13,#DateMyFamilyZambia Zambia needs a commercial break. pic.twitter.com/Kefe0lH6WM,2018-01-26 7:48:00,Nondiie
459,0,0,0,Gowsh I missed yesterday’s #DateMyFamilyZambia damn it!! https://twitter.com/mwapeimok/status/956602032403681282 …,2018-01-26 7:21:26,Its_MissPatron
460,0,0,0,#DateMyFamilyZambia,2018-01-26 6:40:22,Sifuwe_M
461,2,0,0,Watched #DateMyFamilyZambia for the first time yesterday. It's so BAD it's good.,2018-01-26 6:25:56,BadAfricana
462,3,0,0,"Y'all ain't seen nothing yet. Wait for next week's episode
#DateMyFamilyZambia",2018-01-26 5:34:15,TheYUNG_gOD
463,0,0,0,"Any1 know any other means I can watch #DateMyFamilyZambia,seems there's a lot going on",2018-01-26 5:15:16,Iamchillu
464,0,1,0,Why isn’t #DateMyFamilyZambia available in the UK? I feel left out. ,2018-01-26 1:07:54,AbiTiwo
465,3,0,0,Sheba was walking like Annalise Keating in those heels  #DateMyFamilyZambia,2018-01-25 22:15:46,jxshvx
466,2,0,0,Today's #DateMyFamilyZambia #killer  #bwalya #hilarious #icanteven,2018-01-25 21:40:09,Luvisache
467,1,0,0,"I came on and forgot what I wanted to say, I was really distracted by the #DateMyFamilyZambia tweets.. once again #petty ",2018-01-25 20:48:38,oldsoul_12
468,4,0,0,"Finally an episode that doesn't have ""paid actors"" acting single.
Ba Bwalya, interesting 40 yr old
#DateMyFamilyZambia",2018-01-25 20:47:09,cholaonfire
469,0,1,0,I was asking myself the same question. Maybe #DateMyFamilyZambia told him not to choose her,2018-01-25 20:38:47,chirwa_wezi
470,2,1,1,"I stopped trusting #DateMyFamilyZambia  the day I realised people are paid just to be part of the show,,",2018-01-25 20:36:55,Braydoc
471,1,0,0,Kikikiki Here anything is possible...#zedmix #DateMyFamilyZambia,2018-01-25 20:27:35,tlepski
472,0,0,1,One word for #DateMyFamilyZambia #Mediocrity,2018-01-25 20:23:04,kkelchy
473,3,0,2,"Is a different case, Landscaper went to lechwe Education Trust. Garden boy Munali boys sha. 
#DateMyFamilyZambia https://twitter.com/somesay_banga/status/956599465074479104 …",2018-01-25 20:18:18,Kizzy_kangombe
474,0,1,0,"“Kambwili, Sosala, Kaunda”  The way he said it... Shem. #DateMyFamilyZambia",2018-01-25 19:58:58,MissMuyunda
475,26,5,0,Did anyone notice that I finished my food?! I was not playing #DateMyFamilyZambia,2018-01-25 19:57:35,Chaandaa1
476,0,0,0,I only follow people who're #DateMyFamilyZambia fans..my TL has suffered ,2018-01-25 19:57:33,chisongo_ernest
477,9,1,0,"#DateMyFamilyZambia
 ""Been single since last september/october, a little over a year now""mudala!! aren't we in January",2018-01-25 19:50:08,Chrismwila10
478,0,0,0,"Brace yourselves, #DateMyFamilyZambia tweets are coming. pic.twitter.com/hRNFvwQgmS",2018-01-25 19:48:13,Inawmet
479,2,0,0,Go Sheba #DateMyFamilyZambia,2018-01-25 19:47:37,sepo_purple
480,5,0,0,The look on ba Sheba's face after hearing his preferred age difference #DateMyFamilyZambia pic.twitter.com/yYhm19rz1I,2018-01-25 19:44:45,mcloy_kay
481,0,0,0,Who did uncle bwalya pick?? #DateMyFamilyZambia,2018-01-25 19:43:06,BanaEthan30th
482,2,0,0,The wine was for the landscaper thats why they left it outside#DateMyFamilyZambia,2018-01-25 19:39:32,Ryvn_6
483,0,0,0,So sad I missed #DateMyFamilyZambia ,2018-01-25 19:37:37,Kas_2393
484,0,1,0,I missed the weekly thursday  family gathering on here...updates atishani? #DateMyFamilyZambia,2018-01-25 19:30:32,ksalasini1
485,1,0,0,She ate pizza with a fork and knife #DateMyFamilyZambia,2018-01-25 19:30:21,Shilika_c
486,2,0,1,That guy really missed out on a tour of Brenda's house cause he was definitely not getting a second date #DateMyFamilyZambia,2018-01-25 19:29:23,Ryvn_6
487,4,0,0,This episode needed salt #DateMyFamilyZambia,2018-01-25 19:28:25,Shilika_c
488,0,0,0,Abena brendizo ma diva bamu Zambia no nonsense #DateMyFamilyZambia,2018-01-25 19:28:03,PHIRIBITWELL
489,0,1,0,The way Thursday nights are lit!   #DateMyFamilyZambia,2018-01-25 19:26:53,BelleMac28
490,1,0,0,"That was an awkward date, you could tell Precious couldn't wait to get out of there #DateMyFamilyZambia",2018-01-25 19:21:39,thelmazimba
491,0,0,0,I haven't watched #DateMyFamilyZambia since we discovered we were getting played.  I can't!,2018-01-25 19:21:18,Lady_Lynn6
492,2,0,1, #DateMyFamilyZambia https://twitter.com/chaandaa1/status/956605619007578112 …,2018-01-25 19:20:57,fred_iiv
493,0,0,0,#DateMyFamilyZambia Brenda and her crew bailed pic.twitter.com/YmFCE5EqI8,2018-01-25 19:20:08,thelmazimba
494,0,0,0,"Girls who all of a sudden wana chill when there's a curfew!
Wtf?? #DateMyFamilyZambia",2018-01-12 21:34:17,ThePeglegedibi
495,0,0,1,Some shows just wanna make me go under ground #DateMyFamilyZambia,2018-01-12 19:42:13,JereShadreck
496,1,1,0,"lolsome  Zambian guys ,smh #datemyfamilyzambia",2018-01-12 19:26:13,Andysjones1
497,3,2,0,I’d be damned before I let my man go on a date with another woman just for money or to be on TV #DateMyFamilyZambia,2018-01-12 19:24:57,mwixymwich
498,0,1,0,#DateMyFamilyZambia,2018-01-12 18:21:04,Kayz520
499,33,5,5,I have literally spotted moto and monde in Chicago's . they are probably discussing how the played us #DateMyFamilyZambia,2018-01-12 18:00:30,Soulchild27
500,1,1,0,Wait the three dates take a whole month #DateMyFamilyZambia @chish_ala,2018-01-12 17:45:13,Lillyonjobvu
501,1,0,0,"To some extent it's not fair how they arrange the bachelors and bachelorettes, because they usually give older women to younger guys, but then again, we just watch to enjoy and laugh at the typical zambian behaviour 
#DateMyFamilyZambia",2018-01-12 17:13:04,WALKN_Chocolate
502,0,0,0,fwabupuba #DateMyFamilyZambia,2018-01-12 16:25:02,STOFYO1
503,4,2,1,"With every episode of #DateMyFamilyZambia  I twatch. I am convinced more than ever, we, as a people do not know how to date.",2018-01-12 16:11:03,Fuchsiaristic
504,1,2,0,Now that we knw #datemyfamilyzambia is fake its easy to recognise the memorized lines,2018-01-12 15:42:50,i_am_queenjay
505,2,0,0,"This bachelor needs a second chance at this show, not this fraud girl he picked #DmfZambia #DateMyFamilyZambia",2018-01-12 15:36:49,Chanel_Songz
